ident,type,name,latitude_deg,longitude_deg,elevation_ft,state,iata_code
MRFL,small_airport,Flamingo Airport,10.41860008,-85.78269958,270,G,FMG
MRIA,small_airport,Islita Airport,9.856109619,-85.3707962,7,G,PBP
MRLB,large_airport,Daniel Oduber Quiros International Airport,10.5933,-85.544403,270,G,LIR
MRMJ,small_airport,Mojica Airport,10.4307003,-85.17459869,87,G,CSC
MRNC,small_airport,Guanacaste Airport,10.13939953,-85.44580078,365,G,NCT
MRNS,medium_airport,Nosara Airport,9.976490021,-85.65299988,33,G,NOB
MRTM,small_airport,Tamarindo Airport,10.3135004,-85.81549835,41,G,TNO
MZ-TGS,small_airport,Chokwé Airport,-24.52059937,32.96530151,,G,TGS
NGAB,small_airport,Abaiang Airport,1.798609972,173.0410004,,G,ABF
NGBR,small_airport,Beru Airport,-1.354719996,176.0070038,6,G,BEZ
NGKT,small_airport,Kuria Airport,0.218611002,173.4420013,,G,KUC
NGMA,small_airport,Maiana Airport,1.003610015,173.0310059,8,G,MNK
NGMK,small_airport,Marakei Airport,2.058609962,173.2709961,10,G,MZK
NGMN,small_airport,Makin Island Airport,3.374439955,172.9920044,,G,MTK
NGNU,small_airport,Nikunau Airport,-1.314440012,176.4100037,6,G,NIG
NGON,small_airport,Onotoa Airport,-1.796110034,175.526001,7,G,OOT
NGTA,medium_airport,Bonriki International Airport,1.38164,173.147003,9,G,TRW
NGTB,small_airport,Abemama Airport,0.490833,173.828995,8,G,AEA
NGTE,medium_airport,Tabiteuea North Airport,-1.224470019,174.776001,7,G,TBF
NGTM,small_airport,Tamana Island Airport,-2.485830069,175.9700012,,G,TMN
NGTO,small_airport,Nonouti Airport,-0.63972199,174.4279938,10,G,NON
NGTR,small_airport,Arorae Island Airport,-2.616110086,176.8029938,,G,AIS
NGTS,small_airport,Tabiteuea South Airport,-1.474439979,175.0639954,,G,TSU
NGTU,small_airport,Butaritari Airport,3.08583,172.811005,5,G,BBG
NGUK,small_airport,Aranuka Airport,0.185278,173.636993,6,G,AAK
SANE,medium_airport,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.76555634,-64.30999756,656,G,SDE
SANR,medium_airport,Termas de Río Hondo international Airport,-27.4966,-64.93595,935,G,RHD
SEGU,medium_airport,José Joaquín de Olmedo International Airport,-2.15741992,-79.88359833,19,G,GYE
SESA,medium_airport,General Ulpiano Paez Airport,-2.20499,-80.988899,18,G,SNC
SVPC,medium_airport,General Bartolome Salom International Airport,10.48050022,-68.07299805,32,G,PBL
SVVA,medium_airport,Arturo Michelena International Airport,10.14973259,-67.92839813,1411,G,VLN
AAD,small_airport,Adado Airport,6.095802,46.6375,1001,GA,AAD
HADD,small_airport,Dembidollo Airport,8.553999901,34.85800171,5200,GA,DEM
HAGM,medium_airport,Gambella Airport,8.128760338,34.56309891,1614,GA,GMB
HAMT,small_airport,Mizan Teferi Airport,6.9571,35.5547,4396,GA,MTF
HATP,small_airport,Tippi Airport,7.2024,35.415,1100,GA,TIE
KABY,medium_airport,Southwest Georgia Regional Airport,31.53549957,-84.19450378,197,GA,ABY
KAGS,large_airport,Augusta Regional At Bush Field,33.36989975,-81.96450043,144,GA,AGS
KAHN,medium_airport,Athens Ben Epps Airport,33.94860077,-83.32630157,808,GA,AHN
KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026,GA,ATL
KAYS,small_airport,Waycross Ware County Airport,31.24909973,-82.39550018,142,GA,AYS
KBGE,small_airport,Decatur County Industrial Air Park,30.9715004,-84.63739777,141,GA,BGE
KBQK,medium_airport,Brunswick Golden Isles Airport,31.25880051,-81.46649933,26,GA,BQK
KCSG,medium_airport,Columbus Metropolitan Airport,32.5163002,-84.93890381,397,GA,CSG
KDBN,small_airport,W H 'Bud' Barron Airport,32.56439972,-82.98529816,309,GA,DBN
KDNL,medium_airport,Daniel Field,33.46649933,-82.03939819,423,GA,DNL
KDNN,small_airport,Dalton Municipal Airport,34.72290039,-84.87020111,709,GA,DNN
KFTY,medium_airport,Fulton County Airport Brown Field,33.77909851,-84.52140045,841,GA,FTY
KGVL,small_airport,Lee Gilmer Memorial Airport,34.27259827,-83.8302002,1276,GA,GVL
KLGC,small_airport,LaGrange Callaway Airport,33.0089,-85.072601,693,GA,LGC
KLHW,small_airport,Wright AAF (Fort Stewart)/Midcoast Regional Airport,31.889099,-81.562303,45,GA,LIY
KLSF,medium_airport,Lawson Army Air Field (Fort Benning),32.33729935,-84.99130249,232,GA,LSF
KLZU,small_airport,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061,GA,LZU
KMAC,small_airport,Macon Downtown Airport,32.82210159,-83.56199646,437,GA,MAC
KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861,-83.64920044,354,GA,MCN
KMGE,large_airport,Dobbins Air Reserve Base,33.91540146,-84.51629639,1068,GA,MGE
KMGR,small_airport,Moultrie Municipal Airport,31.0848999,-83.80329895,294,GA,MGR
KPDK,medium_airport,DeKalb Peachtree Airport,33.87559891,-84.30200195,1003,GA,PDK
KPIM,small_airport,Harris County Airport,32.84069824,-84.88240051,902,GA,PIM
KRMG,medium_airport,Richard B Russell Airport,34.3506012,-85.15799713,644,GA,RMG
KSAV,large_airport,Savannah Hilton Head International Airport,32.12760162,-81.20210266,50,GA,SAV
KSSI,medium_airport,St Simons Island Airport,31.1518,-81.391296,19,GA,SSI
KSVN,medium_airport,Hunter Army Air Field,32.00999832,-81.14569855,41,GA,SVN
KSYV,small_airport,Sylvester Airport,31.55850029,-83.89569855,403,GA,SYV
KTBR,small_airport,Statesboro Bulloch County Airport,32.48270035,-81.73690033,187,GA,TBR
KTMA,small_airport,Henry Tift Myers Airport,31.42900085,-83.4885025,355,GA,TMA
KTOC,small_airport,Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,996,GA,TOC
KTVI,small_airport,Thomasville Regional Airport,30.90159988,-83.88130188,264,GA,TVI
KVAD,medium_airport,Moody Air Force Base,30.96780014,-83.19300079,233,GA,VAD
KVDI,small_airport,Vidalia Regional Airport,32.19269943,-82.37120056,275,GA,VDI
KVLD,medium_airport,Valdosta Regional Airport,30.78249931,-83.27670288,203,GA,VLD
KWDR,small_airport,Barrow County Airport,33.98289871,-83.66739655,943,GA,WDR
KWRB,large_airport,Robins Air Force Base,32.64009857,-83.59190369,294,GA,WRB
LECO,medium_airport,A Coruña Airport,43.302101,-8.37726,326,GA,LCG
LEST,large_airport,Santiago de Compostela Airport,42.89630127,-8.415140152,1213,GA,SCQ
LEVX,medium_airport,Vigo Airport,42.23180008,-8.62677002,856,GA,VGO
MTJE,medium_airport,Jérémie Airport,18.66309929,-74.17030334,147,GA,JEE
UBBG,medium_airport,Ganja International Airport,40.737701,46.3176,1083,GA,KVD
VAGO,large_airport,Dabolim Airport,15.38080025,73.83139801,150,GA,GOI
VNGK,small_airport,Palungtar Airport,28.0385,84.4664,1500,GA,GKH
VNMA,small_airport,Manang Airport,28.641399,84.089203,11001,GA,NGX
VNPK,medium_airport,Pokhara Airport,28.20089912,83.98210144,2712,GA,PKR
GLBU,small_airport,Buchanan Airport,5.905503,-10.058262,41,GB,UCN
HHTS,small_airport,Tessenei Airport,15.104322,36.681711,2018,GB,TES
OPCL,small_airport,Chilas Airport,35.42670059,74.08170319,4146,GB,CHB
OPGT,medium_airport,Gilgit Airport,35.91880035,74.33360291,4796,GB,GIL
OPSD,medium_airport,Skardu Airport,35.33549881,75.53600311,7316,GB,KDU
MHAH,small_airport,Ahuas Airport,15.4722,-84.352203,249,GD,AHS
MHBL,small_airport,Brus Laguna Airport,15.7631,-84.543602,19,GD,BHG
MHCU,small_airport,Cauquira Airport,15.316667,-83.591667,21,GD,CDD
MHPC,small_airport,Palacios Airport,15.955,-84.941391,18,GD,PCH
MHPL,small_airport,Puerto Lempira Airport,15.2622,-83.781197,33,GD,PEU
GBM,small_airport,Garbaharey Airport,3.32294,42.21309,755,GE,GBM
HCMD,small_airport,Bardera Airport,2.330195,42.311802,4200,GE,BSY
HCMJ,small_airport,Lugh Ganane Airport,3.8124,42.5459,507,GE,LGX
LEGE,medium_airport,Girona Airport,41.90100098,2.760550022,468,GE,GRO
LSGG,large_airport,Geneva Cointrin International Airport,46.23809814,6.108950138,1411,GE,GVA
TGPY,medium_airport,Point Salines International Airport,12.00419998,-61.78620148,41,GE,GND
LFGA,medium_airport,Colmar-Houssen Airport,48.10990143,7.35901022,628,GES,CMR
LFJL,medium_airport,Metz-Nancy-Lorraine Airport,48.98210144,6.251319885,870,GES,ETZ
LFOK,medium_airport,Châlons-Vatry Airport,48.77333333,4.206111111,587,GES,XCR
LFQV,medium_airport,Charleville-Mézières Airport,49.78390121,4.647079945,492,GES,XCZ
LFSB,large_airport,EuroAirport Basel-Mulhouse-Freiburg Airport,47.59,7.529167,885,GES,BSL
LFSG,medium_airport,Épinal-Mirecourt Airport,48.325001,6.06998,1084,GES,EPL
LFSN,medium_airport,Nancy-Essey Airport,48.69210052,6.230460167,751,GES,ENC
LFST,medium_airport,Strasbourg Airport,48.53829956,7.628230095,505,GES,SXB
GLTN,small_airport,Tchien Airport,6.04565,-8.138723,790,GG,THC
FBGZ,small_airport,Ghanzi Airport,-21.69249916,21.65810013,3730,GH,GNZ
GZI,small_airport,Ghazni Airport,33.487853,68.525243,,GHA,GZI
OADS,small_airport,Sardeh Band Airport,33.3207016,68.6364975,6971,GHA,SBF
OACC,small_airport,Chaghcharan Airport,34.526465,65.27102,7383,GHO,CCN
HBBE,small_airport,Gitega Airport,-3.417209,29.911308,5741,GI,GID
NZGS,medium_airport,Gisborne Airport,-38.66329956,177.9779968,15,GIS,GIS
VAAH,medium_airport,Sardar Vallabhbhai Patel International Airport,23.07719994,72.63469696,189,GJ,AMD
VABJ,medium_airport,Bhuj Airport,23.28779984,69.67019653,268,GJ,BHJ
VABO,medium_airport,Vadodara Airport,22.336201,73.226303,129,GJ,BDQ
VABV,medium_airport,Bhavnagar Airport,21.75219917,72.18520355,44,GJ,BHU
VAJM,medium_airport,Jamnagar Airport,22.46549988,70.01260376,69,GJ,JGA
VAKE,medium_airport,Kandla Airport,23.1127,70.100304,96,GJ,IXY
VAKS,medium_airport,Keshod Airport,21.317101,70.270401,167,GJ,IXK
VAPR,medium_airport,Porbandar Airport,21.649524,69.656405,23,GJ,PBD
VARK,medium_airport,Rajkot Airport,22.30920029,70.77950287,441,GJ,RAJ
VASU,medium_airport,Surat Airport,21.1140995,72.7417984,16,GJ,STV
GLST,small_airport,Sasstown Airport,4.681845,-8.434668,6,GK,SAZ
GRC,small_airport,Grand Cess Airport,4.571,-8.2076,28,GK,GRC
DFEB,small_airport,Bogande Airport,12.9829998,-0.166999996,984,GNA,XBG
NG-0003,medium_airport,Gombe Lawanti International Airport,10.298889,10.9,1590,GO,GMO
SBCN,small_airport,Nelson Ribeiro Guimarães Airport,-17.72529984,-48.60749817,2247,GO,CLV
SBGO,medium_airport,Santa Genoveva Airport,-16.63199997,-49.22069931,2450,GO,GYN
SBIT,small_airport,Francisco Vilela do Amaral Airport,-18.44470024,-49.21340179,1630,GO,ITR
SBMC,medium_airport,Minaçu Airport,-13.5491,-48.195301,1401,GO,MQH
SJVO,small_airport,Aragarças Airport,-15.8994,-52.2411,1061,GO,ARS
SWJW,small_airport,Jataí Airport,-17.82990074,-51.77299881,2529,GO,JTI
SWKT,small_airport,Catalão Airport,-18.21680069,-47.89970016,2612,GO,TLZ
SWLC,small_airport,General Leite de Castro Airport,-17.83472252,-50.95611191,2464,GO,RVD
SWNQ,small_airport,Niquelândia Airport,-14.43490028,-48.49150085,2756,GO,NQL
SWNS,small_airport,Anápolis Airport,-16.36230087,-48.92710114,3648,GO,APS
SWUA,small_airport,São Miguel do Araguaia Airport,-13.33129978,-50.19760132,1249,GO,SQM
WAMG,small_airport,Jalaluddin Airport,0.637118995,122.8499985,105,GO,GTO
DFEF,small_airport,Fada N'gourma Airport,12.03299999,0.349999994,1011,GOU,FNG
FIMP,large_airport,Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601,186,GP,MRU
AYGP,small_airport,Gusap Airport,-6.053196,145.959047,1504,GPK,GAP
AYHO,small_airport,Haivaro Airport,-6.9406,143.059,180,GPK,HIT
AYKK,small_airport,Kikori Airport,-7.424379826,144.2500763,50,GPK,KRI
AYKM,medium_airport,Kerema Airport,-7.963610172,145.7709961,10,GPK,KMA
AYKU,small_airport,Kuri Airport,-7.135083,143.276111,35,GPK,KUQ
AYLS,small_airport,Lese Airport,-8.2799,146.2765,40,GPK,LNG
AYOK,small_airport,Komako Airport,-7.3984,145.8827,3960,GPK,HOC
AYOQ,small_airport,Komaio Airport,-7.2714,143.5952,28,GPK,KCJ
AYWB,small_airport,Wabo Airport,-6.989444444,145.0751111,132,GPK,WAO
HWA,small_airport,Hawabango Airport,-7.392994,146.003487,4563,GPK,HWA
IOK,small_airport,Iokea Airport,-8.401,146.277,39,GPK,IOK
KEX,small_airport,Kanabea Airport,-7.538888889,145.905,4288,GPK,KEX
KMF,small_airport,Kamina Airport,-7.64925,145.9569444,2157,GPK,KMF
KOR,small_airport,Kakoro(Koroko) Airstrip,-7.834666667,146.5335,230,GPK,KOR
KZF,small_airport,Kaintiba Airport,-7.50025,146.0338333,2050,GPK,KZF
MLQ,small_airport,Malalaua Airport,-8.071388889,146.1554722,20,GPK,MLQ
PG-0048,small_airport,Kibuli Airstrip,-9.006528,142.698056,54,GPK,KII
PG-IHU,small_airport,Ihu Airport,-7.89756012,145.3959961,70,GPK,IHU
PG-VMU,medium_airport,Baimuru Airport,-7.496860027,144.8199005,27,GPK,VMU
TEO,small_airport,Terapo Airport,-8.169722222,146.1944444,15,GPK,TEO
FTTM,small_airport,Mongo Airport,12.16699982,18.67499924,1414,GR,MVO
LSZS,medium_airport,Samedan Airport,46.53409958,9.884110451,5600,GR,SMV
MEF,small_airport,Melfi Airport,11.060192,17.944495,1293,GR,MEF
MMAA,large_airport,General Juan N Alvarez International Airport,16.75709915,-99.7539978,16,GRO,ACA
MMZH,medium_airport,Ixtapa Zihuatanejo International Airport,17.60160065,-101.4609985,26,GRO,ZIH
FAGC,medium_airport,Grand Central Airport,-25.98629951,28.14010048,5325,GT,GCJ
FAGM,medium_airport,Rand Airport,-26.24250031,28.15119934,5483,GT,QRA
FALA,medium_airport,Lanseria Airport,-25.93849945,27.92609978,4517,GT,HLA
FAOR,large_airport,OR Tambo International Airport,-26.1392,28.246,5558,GT,JNB
FAWB,medium_airport,Wonderboom Airport,-25.6539,28.224199,4095,GT,PRY
FAWK,medium_airport,Waterkloof Air Force Base,-25.82999992,28.22249985,4940,GT,WKF
HLGT,medium_airport,Ghat Airport,25.14559937,10.14260006,2296,GT,GHT
MBGT,medium_airport,JAGS McCartney International Airport,21.44449997,-71.14230347,13,GT,GDT
AGGI,small_airport,Babanakira Airport,-9.74750042,159.8390045,,GU,MBU
AGGJ,small_airport,Avu Avu Airport,-9.868333333,160.4105556,25,GU,AVU
AGGU,small_airport,Marau Airport,-9.86166954,160.8249969,,GU,RUS
MGGT,large_airport,La Aurora Airport,14.5833,-90.527496,4952,GU,GUA
MMCY,medium_airport,Captain Rogelio Castillo National Airport,20.546,-100.887001,5709,GUA,CYW
MMLO,medium_airport,Del Bajío International Airport,20.9935,-101.481003,5956,GUA,BJX
SK-223,small_airport,Macanal Airport,2.566667,-67.583333,327,GUA,NAD
SKPD,medium_airport,Obando Airport,3.85353,-67.9062,460,GUA,PDA
SKMF,small_airport,Miraflores Airport,1.35,-71.9444,730,GUV,MFS
SKSJ,medium_airport,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,605,GUV,SJE
HESX,medium_airport,Sphinx International Airport,30.108148,30.89569,553,GZ,SPX
AR-0009,small_airport,Charata Airport,-27.2164,-61.2103,318,H,CNT
AR-0462,small_airport,Termal Airport,-26.753611,-60.492222,308,H,PRQ
ESMO,small_airport,Oskarshamn Airport,57.350498,16.497999,96,H,OSK
ESMQ,medium_airport,Kalmar Airport,56.685501,16.2876,17,H,KLR
ESSF,small_airport,Hultsfred Airport,57.525799,15.8233,366,H,HLF
ESSW,small_airport,Västervik Airport,57.77999878,16.52359962,,H,VVK
FXLK,small_airport,Lebakeng Airport,-29.89080048,28.65559959,6000,H,LEF
FXQN,small_airport,Qacha's Nek Airport,-30.11170006,28.6718998,6100,H,UNE
FXSK,small_airport,Sekakes Airport,-30.03890038,28.37030029,5700,H,SKQ
MRRF,small_airport,Rio Frio / Progreso Airport,10.32740021,-83.88760376,350,H,RFR
SARE,medium_airport,Resistencia International Airport,-27.45,-59.0561,173,H,RES
SLAG,small_airport,Monteagudo Airport,-19.82699966,-63.96099854,3674,H,MHW
SLAL,medium_airport,Alcantarí Airport,-19.246835,-65.149611,10184,H,SRE
FVHA,large_airport,Robert Gabriel Mugabe International Airport,-17.931801,31.0928,4887,HA,HRE
FYSS,small_airport,Sesriem Airstrip,-24.51280022,15.74670029,2454,HA,SZM
LLHA,medium_airport,Haifa International Airport,32.80939865,35.04309845,28,HA,HFA
OSKL,medium_airport,Qamishli Airport,37.020599,41.191399,1480,HA,KAC
EDDW,large_airport,Bremen Airport,53.04750061,8.786669731,14,HB,BRE
LHDC,medium_airport,Debrecen International Airport,47.48889923,21.61529922,359,HB,DEB
OYRN,medium_airport,Riyan Mukalla International Airport,14.6626,49.375,54,HD,RIY
OYSQ,medium_airport,Socotra International Airport,12.63070011,53.90579987,146,HD,SCT
OYSY,medium_airport,Seiyun Hadhramaut International Airport,15.9661,48.7883,2097,HD,GXF
LFAC,medium_airport,Calais-Dunkerque Airport,50.96210098,1.954759955,12,HDF,CQF
LFAQ,small_airport,Albert-Bray Airport,49.9715004,2.697659969,364,HDF,BYF
LFAT,medium_airport,Le Touquet-Côte d'Opale Airport,50.51739883,1.620589972,36,HDF,LTQ
LFAV,medium_airport,Valenciennes-Denain Airport,50.325802,3.46126,165,HDF,XVS
LFOB,medium_airport,Paris Beauvais Tillé Airport,49.454399,2.11278,359,HDF,BVA
LFPC,medium_airport,Creil Air Base,49.25350189,2.519140005,291,HDF,CSF
LFQJ,medium_airport,Maubeuge-Élesmes Airport,50.3105011,4.033120155,452,HDF,XME
LFQQ,medium_airport,Lille-Lesquin Airport,50.563332,3.086886,157,HDF,LIL
LFQT,medium_airport,Merville-Calonne Airport,50.61840057,2.642240047,61,HDF,HZB
AYKG,small_airport,Kopiago Airport,-5.3883,142.4977,4445,HE,KPA
AYOW,small_airport,Koroba Airport,-5.6952,142.7441,5638,HE,KDE
AYTA,small_airport,Tari Airport,-5.84499979,142.947998,5500,HE,TIZ
EDDF,large_airport,Frankfurt am Main Airport,50.033333,8.570556,364,HE,FRA
EDVK,medium_airport,Kassel-Calden Airport,51.417273,9.384967,820,HE,KSF
ETHF,medium_airport,Fritzlar Army Airfield,51.1146,9.286,1345,HE,FRZ
ETOU,medium_airport,Wiesbaden Army Airfield,50.04980087,8.325400352,461,HE,WIE
KOM,small_airport,Komo-Manda Airport,-6.0682,142.8598,5057,HE,KOM
DWR,small_airport,Dwyer Airport,31.091265,64.066053,2380,HEL,DWR
OABT,small_airport,Bost Airport,31.5597,64.364998,2464,HEL,BST
OAZI,small_airport,Camp Shorabak Airfield,31.848735,64.223175,2943,HEL,OAZ
OAHR,medium_airport,Herat International Airport,34.209999,62.228298,3206,HER,HEA
EDDH,large_airport,Hamburg Helmut Schmidt Airport,53.630402,9.98823,53,HH,HAM
EDHI,medium_airport,Hamburg-Finkenwerder Airport,53.53527832,9.83555603,23,HH,XFW
HCMN,small_airport,Beledweyne Airport,4.766976,45.2388,559,HI,BLW
HI01,small_airport,Princeville Airport,22.20919991,-159.4459991,344,HI,HPV
MYEH,medium_airport,North Eleuthera Airport,25.47489929,-76.6835022,13,HI,ELH
OSPR,medium_airport,Palmyra Airport,34.5574,38.316898,1322,HI,PMS
PHBK,medium_airport,Barking Sands Airport,22.02280045,-159.7850037,23,HI,BKH
PHDH,medium_airport,Dillingham Airfield,21.5795002,-158.1970062,14,HI,HDH
PHHI,medium_airport,Wheeler Army Airfield,21.481637,-158.037048,837,HI,HHI
PHHN,medium_airport,Hana Airport,20.79560089,-156.0140076,78,HI,HNM
PHIK,small_airport,Hickam Air Force Base,21.335278,-157.948333,13,HI,HIK
PHJH,medium_airport,Kapalua Airport,20.96290016,-156.6730042,256,HI,JHM
PHJR,medium_airport,Kalaeloa Airport,21.3074,-158.070009,30,HI,JRF
PHKO,medium_airport,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,47,HI,KOA
PHLI,medium_airport,Lihue Airport,21.97599983,-159.3390045,153,HI,LIH
PHLU,small_airport,Kalaupapa Airport,21.21100044,-156.973999,24,HI,LUP
PHMK,medium_airport,Molokai Airport,21.1529007,-157.095993,454,HI,MKK
PHMU,medium_airport,Waimea Kohala Airport,20.001301,-155.667999,2671,HI,MUE
PHNG,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.45050049,-157.7680054,24,HI,NGF
PHNL,large_airport,Daniel K Inouye International Airport,21.32062,-157.924228,13,HI,HNL
PHNY,medium_airport,Lanai Airport,20.78560066,-156.951004,1308,HI,LNY
PHOG,medium_airport,Kahului Airport,20.8986,-156.429993,54,HI,OGG
PHPA,small_airport,Port Allen Airport,21.89690018,-159.6029968,24,HI,PAK
PHSF,medium_airport,Bradshaw Army Airfield,19.760099,-155.554001,6190,HI,BSF
PHTO,medium_airport,Hilo International Airport,19.72139931,-155.0480042,38,HI,ITO
PHUP,medium_airport,Upolu Airport,20.26530075,-155.8600006,96,HI,UPP
FEFR,small_airport,Bria Airport,6.527780056,21.98940086,1975,HK,BIV
FEFW,small_airport,Ouadda Airport,8.010560036,22.39859962,2461,HK,ODA
FEFY,small_airport,Yalinga Airport,6.519999981,23.26000023,1975,HK,AIG
NZNR,medium_airport,Hawke's Bay Airport,-39.465801,176.869995,6,HKB,NPE
NZWO,medium_airport,Wairoa Airport,-39.00690079,177.4069977,42,HKB,WIR
OSAP,large_airport,Aleppo International Airport,36.18069839,37.22439957,1276,HL,ALP
FEFZ,small_airport,Zemio Airport,5.050000191,25.14999962,1995,HM,IMO
FEGE,small_airport,M'Boki Airport,5.333010197,25.93190002,1969,HM,MKI
UMGG,medium_airport,Gomel Airport,52.52700043,31.01670074,472,HO,GME
VLSN,medium_airport,Sam Neua Airport,20.41839981,104.0670013,3281,HO,NEU
GMTA,medium_airport,Cherif Al Idrissi Airport,35.17710114,-3.839519978,95,HOC,AHU
DFOO,medium_airport,Bobo Dioulasso Airport,11.16009998,-4.33096981,1511,HOU,BOY
VIBR,medium_airport,Kullu Manali Airport,31.87669945,77.15440369,3573,HP,KUU
VIGG,medium_airport,Kangra Airport,32.1651,76.263397,2525,HP,DHM
VISM,small_airport,Shimla Airport,31.0818,77.068001,5072,HP,SLV
